table_catalog,table_schema,table_name,column_name,ordinal_position,column_default,is_nullable,data_type,character_maximum_length,character_octet_length,numeric_precision,numeric_precision_radix,numeric_scale,datetime_precision,interval_type,interval_precision,character_set_catalog,character_set_schema,character_set_name,collation_catalog,collation_schema,collation_name,domain_catalog,domain_schema,domain_name,udt_catalog,udt_schema,udt_name,scope_catalog,scope_schema,scope_name,maximum_cardinality,dtd_identifier,is_self_referencing,is_identity,identity_generation,identity_start,identity_increment,identity_maximum,identity_minimum,identity_cycle,is_generated,generation_expression,is_updatable
dvdrental,pg_catalog,pg_proc,proisstrict,12,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,12,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,proretset,13,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,13,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,provolatile,14,NULL,NO,"""char""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,char,NULL,NULL,NULL,NULL,14,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,proparallel,15,NULL,NO,"""char""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,char,NULL,NULL,NULL,NULL,15,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,pronargs,16,NULL,NO,smallint,NULL,NULL,16,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int2,NULL,NULL,NULL,NULL,16,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,pronargdefaults,17,NULL,NO,smallint,NULL,NULL,16,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int2,NULL,NULL,NULL,NULL,17,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,prorettype,18,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,18,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,proargtypes,19,NULL,NO,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oidvector,NULL,NULL,NULL,NULL,19,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,proallargtypes,20,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_oid,NULL,NULL,NULL,NULL,20,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,proargmodes,21,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_char,NULL,NULL,NULL,NULL,21,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,proargnames,22,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_text,NULL,NULL,NULL,NULL,22,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,proargdefaults,23,NULL,YES,pg_node_tree,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,pg_node_tree,NULL,NULL,NULL,NULL,23,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,protrftypes,24,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_oid,NULL,NULL,NULL,NULL,24,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,prosrc,25,NULL,NO,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,25,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,probin,26,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,26,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,proconfig,27,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_text,NULL,NULL,NULL,NULL,27,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_proc,proacl,28,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_aclitem,NULL,NULL,NULL,NULL,28,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typname,1,NULL,NO,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typnamespace,2,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typowner,3,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typlen,4,NULL,NO,smallint,NULL,NULL,16,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int2,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typbyval,5,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,5,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typtype,6,NULL,NO,"""char""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,char,NULL,NULL,NULL,NULL,6,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typcategory,7,NULL,NO,"""char""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,char,NULL,NULL,NULL,NULL,7,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typispreferred,8,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,8,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typisdefined,9,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,9,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typdelim,10,NULL,NO,"""char""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,char,NULL,NULL,NULL,NULL,10,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typrelid,11,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,11,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typelem,12,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,12,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typarray,13,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,13,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typinput,14,NULL,NO,regproc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,regproc,NULL,NULL,NULL,NULL,14,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typoutput,15,NULL,NO,regproc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,regproc,NULL,NULL,NULL,NULL,15,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typreceive,16,NULL,NO,regproc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,regproc,NULL,NULL,NULL,NULL,16,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typsend,17,NULL,NO,regproc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,regproc,NULL,NULL,NULL,NULL,17,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typmodin,18,NULL,NO,regproc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,regproc,NULL,NULL,NULL,NULL,18,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typmodout,19,NULL,NO,regproc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,regproc,NULL,NULL,NULL,NULL,19,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typanalyze,20,NULL,NO,regproc,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,regproc,NULL,NULL,NULL,NULL,20,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typalign,21,NULL,NO,"""char""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,char,NULL,NULL,NULL,NULL,21,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typstorage,22,NULL,NO,"""char""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,char,NULL,NULL,NULL,NULL,22,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typnotnull,23,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,23,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typbasetype,24,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,24,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typtypmod,25,NULL,NO,integer,NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int4,NULL,NULL,NULL,NULL,25,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typndims,26,NULL,NO,integer,NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int4,NULL,NULL,NULL,NULL,26,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typcollation,27,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,27,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typdefaultbin,28,NULL,YES,pg_node_tree,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,pg_node_tree,NULL,NULL,NULL,NULL,28,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typdefault,29,NULL,YES,text,NULL,1073741824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,text,NULL,NULL,NULL,NULL,29,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_type,typacl,30,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_aclitem,NULL,NULL,NULL,NULL,30,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attrelid,1,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attname,2,NULL,NO,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,atttypid,3,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attstattarget,4,NULL,NO,integer,NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int4,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attlen,5,NULL,NO,smallint,NULL,NULL,16,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int2,NULL,NULL,NULL,NULL,5,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attnum,6,NULL,NO,smallint,NULL,NULL,16,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int2,NULL,NULL,NULL,NULL,6,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attndims,7,NULL,NO,integer,NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int4,NULL,NULL,NULL,NULL,7,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attcacheoff,8,NULL,NO,integer,NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int4,NULL,NULL,NULL,NULL,8,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,atttypmod,9,NULL,NO,integer,NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int4,NULL,NULL,NULL,NULL,9,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attbyval,10,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,10,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attstorage,11,NULL,NO,"""char""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,char,NULL,NULL,NULL,NULL,11,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attalign,12,NULL,NO,"""char""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,char,NULL,NULL,NULL,NULL,12,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attnotnull,13,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,13,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,atthasdef,14,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,14,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,atthasmissing,15,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,15,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attidentity,16,NULL,NO,"""char""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,char,NULL,NULL,NULL,NULL,16,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attisdropped,17,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,17,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attislocal,18,NULL,NO,boolean,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,bool,NULL,NULL,NULL,NULL,18,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attinhcount,19,NULL,NO,integer,NULL,NULL,32,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,int4,NULL,NULL,NULL,NULL,19,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attcollation,20,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,20,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attacl,21,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_aclitem,NULL,NULL,NULL,NULL,21,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attoptions,22,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_text,NULL,NULL,NULL,NULL,22,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attfdwoptions,23,NULL,YES,ARRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,_text,NULL,NULL,NULL,NULL,23,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_attribute,attmissingval,24,NULL,YES,anyarray,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,anyarray,NULL,NULL,NULL,NULL,24,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_class,relname,1,NULL,NO,name,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,name,NULL,NULL,NULL,NULL,1,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_class,relnamespace,2,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,2,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_class,reltype,3,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,3,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_class,reloftype,4,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,4,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
dvdrental,pg_catalog,pg_class,relowner,5,NULL,NO,oid,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,dvdrental,pg_catalog,oid,NULL,NULL,NULL,NULL,5,NO,NO,NULL,NULL,NULL,NULL,NULL,NO,NEVER,NULL,YES
